original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
33,swapped,8,6,beklatschte,NP2-Causality,Martina,beklatschte,"Karl,",weil,er,während der Vorstellung,großartig war,und,Kunststücke,vollbrachte,"Martina beklatschte Karl, weil er während der Vorstellung großartig war und Kunststücke vollbrachte.",ok_prefix_keep_particle_or_punctuation,Daniel,Martina,Karl,Jana,NP2,,,applauded,AgEvo,9,12,1.82,-84,NP2,beklatschte,beklatschte,0.03,11,,"Der Zuschauer beklatschte die Puppenspielerin, weil sie am späten Nachmittag großartig war und das Kunststück vollbrachte.",großartig,19.01,10,37.5,37.5,suboptimal,nonamb
58,original,1,7,verehrte,NP1-Causality,Johannes,verehrte,"Julia,",weil,er,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Johannes verehrte Julia, weil er von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
58,both_male,2,7,verehrte,NP1-Causality,Johannes,verehrte,"Jürgen,",weil,er,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Johannes verehrte Jürgen, weil er von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
58,both_female,3,7,verehrte,NP1-Causality,Claudia,verehrte,"Julia,",weil,sie,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Claudia verehrte Julia, weil sie von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
58,swapped,4,7,verehrte,NP1-Causality,Claudia,verehrte,"Jürgen,",weil,sie,von Anfang an,empfänglich war,und ,einen Zugang,spührte,"Claudia verehrte Jürgen, weil sie von Anfang an empfänglich war und einen Zugang spührte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",schwach,51.17,7,93.75,93.75,optimal,nonamb
59,original,5,7,verehrte,NP2-Causality,Johannes,verehrte,"Julia,",weil,sie,von Anfang an,mächtig war,und ,Zeichen,setzte,"Johannes verehrte Julia, weil sie von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
59,both_male,6,7,verehrte,NP2-Causality,Johannes,verehrte,"Jürgen,",weil,er,von Anfang an,mächtig war,und ,Zeichen,setzte,"Johannes verehrte Jürgen, weil er von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
59,both_female,7,7,verehrte,NP2-Causality,Claudia,verehrte,"Julia,",weil,sie,von Anfang an,mächtig war,und ,Zeichen,setzte,"Claudia verehrte Julia, weil sie von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
59,swapped,8,7,verehrte,NP2-Causality,Claudia,verehrte,"Jürgen,",weil,er,von Anfang an,mächtig war,und ,Zeichen,setzte,"Claudia verehrte Jürgen, weil er von Anfang an mächtig war und Zeichen setzte.",ok_prefix_keep_particle_or_punctuation,Johannes,Claudia,Jürgen,Julia,NP2,,,adored,ExpStim,6,18,2.54,-74,NP2,verehrte,verehrte,2.75,8,,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",mächtig,34.16,7,93.75,93.75,optimal,nonamb
38,original,1,8,beruhigte,NP1-Causality,Philipp,beruhigte,"Susanne,",weil,er,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Philipp beruhigte Susanne, weil er in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
38,both_male,2,8,beruhigte,NP1-Causality,Philipp,beruhigte,"Alexander,",weil,er,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Philipp beruhigte Alexander, weil er in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
38,both_female,3,8,beruhigte,NP1-Causality,Daniela,beruhigte,"Susanne,",weil,sie,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Daniela beruhigte Susanne, weil sie in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
38,swapped,4,8,beruhigte,NP1-Causality,Daniela,beruhigte,"Alexander,",weil,sie,in der Nacht,fürsorglich war,und ,Sicherheit,ausstrahlte,"Daniela beruhigte Alexander, weil sie in der Nacht fürsorglich war und Sicherheit ausstrahlte.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil sie spät in der Nacht besorgt war und das Weinen zurückhielt.",besorgt,15.02,7,31.25,31.25,suboptimal,nonamb
39,original,5,8,beruhigte,NP2-Causality,Philipp,beruhigte,"Susanne,",weil,sie,in der Nacht,hilflos war,und ,Tränen,vergoss,"Philipp beruhigte Susanne, weil sie in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
39,both_male,6,8,beruhigte,NP2-Causality,Philipp,beruhigte,"Alexander,",weil,er,in der Nacht,hilflos war,und ,Tränen,vergoss,"Philipp beruhigte Alexander, weil er in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
39,both_female,7,8,beruhigte,NP2-Causality,Daniela,beruhigte,"Susanne,",weil,sie,in der Nacht,hilflos war,und ,Tränen,vergoss,"Daniela beruhigte Susanne, weil sie in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
39,swapped,8,8,beruhigte,NP2-Causality,Daniela,beruhigte,"Alexander,",weil,er,in der Nacht,hilflos war,und ,Tränen,vergoss,"Daniela beruhigte Alexander, weil er in der Nacht hilflos war und Tränen vergoss.",ok_prefix_keep_particle_or_punctuation,Philipp,Daniela,Alexander,Susanne,NP2,,,calmed down,AgP,6,0,0.27,-79,NP2,beruhigte,beruhigte,1.31,9,,"Der Krankenpfleger beruhigte die Patientin, weil er spät in der Nacht professionell war und das Verfahren erklärte.",professionell,30.71,13,31.25,31.25,suboptimal,nonamb
112,original,1,9,klagte ... an,NP1-Causality,Andreas,klagte,"Johanna an,",weil,er,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Andreas klagte Johanna an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
112,both_male,2,9,klagte ... an,NP1-Causality,Andreas,klagte,"Thomas an,",weil,er,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Andreas klagte Thomas an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
112,both_female,3,9,klagte ... an,NP1-Causality,Lisa,klagte,"Johanna an,",weil,sie,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Lisa klagte Johanna an, weil sie seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
112,swapped,4,9,klagte ... an,NP1-Causality,Lisa,klagte,"Thomas an,",weil,sie,seit einiger Zeit,unbestechlich war,und,die Richtlinien,beachtete,"Lisa klagte Thomas an, weil sie seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil er seit einiger Zeit unbestechlich war und die Richtlinien beachtete.",unbestechlich,0.88,13,43.75,43.75,suboptimal,nonamb
113,original,5,9,klagte ... an,NP2-Causality,Andreas,klagte,"Johanna an,",weil,sie,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Andreas klagte Johanna an, weil sie seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
113,both_male,6,9,klagte ... an,NP2-Causality,Andreas,klagte,"Thomas an,",weil,er,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Andreas klagte Thomas an, weil er seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
113,both_female,7,9,klagte ... an,NP2-Causality,Lisa,klagte,"Johanna an,",weil,sie,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Lisa klagte Johanna an, weil sie seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
113,swapped,8,9,klagte ... an,NP2-Causality,Lisa,klagte,"Thomas an,",weil,er,seit einiger Zeit,kriminell war,und,einen Diebstahl,beging,"Lisa klagte Thomas an, weil er seit einiger Zeit kriminell war und einen Diebstahl beging.",ok_prefix_keep_particle_or_punctuation,Andreas,Lisa,Thomas,Johanna,neutral,,,accused,AgEvo,7,90,-2,2,neutral,klagte ... an,klagte,2.97,6,,"Der Richter klagte die Frau an, weil sie seit einiger Zeit kriminell war und einen Diebstahl begangen hatte.",kriminell,11.35,9,43.75,43.75,suboptimal,nonamb
150,original,1,10,mied,NP1-Causality,Christian,mied,"Anna,",weil,er,am späten Abend,überfordert war,und,Schwindel,verspührte,"Christian mied Anna, weil er am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
150,both_male,2,10,mied,NP1-Causality,Christian,mied,"Matthias,",weil,er,am späten Abend,überfordert war,und,Schwindel,verspührte,"Christian mied Matthias, weil er am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
150,both_female,3,10,mied,NP1-Causality,Laura,mied,"Anna,",weil,sie,am späten Abend,überfordert war,und,Schwindel,verspührte,"Laura mied Anna, weil sie am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
150,swapped,4,10,mied,NP1-Causality,Laura,mied,"Matthias,",weil,sie,am späten Abend,überfordert war,und,Schwindel,verspührte,"Laura mied Matthias, weil sie am späten Abend überfordert war und Schwindel verspührte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil er in der Dämmerung überfordert war und das Wanken spürte.",überfordert,10.07,11,43.75,43.75,suboptimal,nonamb
151,original,5,10,mied,NP2-Causality,Christian,mied,"Anna,",weil,sie,am späten Abend,anspruchsvoll war,und,Sonderwünsche,verlangte,"Christian mied Anna, weil sie am späten Abend anspruchsvoll war und Sonderwünsche verlangte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil sie in der Dämmerung anspruchsvoll war und die Rückmeldung erwartete.",anspruchsvoll,15.15,13,43.75,43.75,suboptimal,nonamb
151,both_male,6,10,mied,NP2-Causality,Christian,mied,"Matthias,",weil,er,am späten Abend,anspruchsvoll war,und,Sonderwünsche,verlangte,"Christian mied Matthias, weil er am späten Abend anspruchsvoll war und Sonderwünsche verlangte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil sie in der Dämmerung anspruchsvoll war und die Rückmeldung erwartete.",anspruchsvoll,15.15,13,43.75,43.75,suboptimal,nonamb
151,both_female,7,10,mied,NP2-Causality,Laura,mied,"Anna,",weil,sie,am späten Abend,anspruchsvoll war,und,Sonderwünsche,verlangte,"Laura mied Anna, weil sie am späten Abend anspruchsvoll war und Sonderwünsche verlangte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil sie in der Dämmerung anspruchsvoll war und die Rückmeldung erwartete.",anspruchsvoll,15.15,13,43.75,43.75,suboptimal,nonamb
151,swapped,8,10,mied,NP2-Causality,Laura,mied,"Matthias,",weil,er,am späten Abend,anspruchsvoll war,und,Sonderwünsche,verlangte,"Laura mied Matthias, weil er am späten Abend anspruchsvoll war und Sonderwünsche verlangte.",ok_prefix_keep_particle_or_punctuation,Christian,Laura,Matthias,Anna,neutral,,,avoided,AgP,7,68,-1.09,14,neutral,mied,mied,0.3,4,,"Der Kellner mied die Besucherin, weil sie in der Dämmerung anspruchsvoll war und die Rückmeldung erwartete.",anspruchsvoll,15.15,13,43.75,43.75,suboptimal,nonamb
136,original,1,11,beleidigte,NP1-Causality,Uwe,beleidigte,"Nicole,",weil,er,am frühen Abend,müde war,und,nach Hause,wollte,"Uwe beleidigte Nicole, weil er am frühen Abend müde war und nach Hause wollte.",ok_prefix_keep_particle_or_punctuation,Uwe,Sarah,Klaus,Nicole,neutral,,,affronted,StimExp,9,30,-1,12,neutral,beleidigte,beleidigte,0.73,10,,"Der Verkäufer beleidigte die Kundin, weil er am frühen Abend müde war und nach Hause wollte.",empört,5.68,6,75,75,optimal,nonamb
136,both_male,2,11,beleidigte,NP1-Causality,Uwe,beleidigte,"Klaus,",weil,er,am frühen Abend,müde war,und,nach Hause,wollte,"Uwe beleidigte Klaus, weil er am frühen Abend müde war und nach Hause wollte.",ok_prefix_keep_particle_or_punctuation,Uwe,Sarah,Klaus,Nicole,neutral,,,affronted,StimExp,9,30,-1,12,neutral,beleidigte,beleidigte,0.73,10,,"Der Verkäufer beleidigte die Kundin, weil er am frühen Abend müde war und nach Hause wollte.",empört,5.68,6,75,75,optimal,nonamb
136,both_female,3,11,beleidigte,NP1-Causality,Sarah,beleidigte,"Nicole,",weil,sie,am frühen Abend,müde war,und,nach Hause,wollte,"Sarah beleidigte Nicole, weil sie am frühen Abend müde war und nach Hause wollte.",ok_prefix_keep_particle_or_punctuation,Uwe,Sarah,Klaus,Nicole,neutral,,,affronted,StimExp,9,30,-1,12,neutral,beleidigte,beleidigte,0.73,10,,"Der Verkäufer beleidigte die Kundin, weil er am frühen Abend müde war und nach Hause wollte.",empört,5.68,6,75,75,optimal,nonamb
136,swapped,4,11,beleidigte,NP1-Causality,Sarah,beleidigte,"Klaus,",weil,sie,am frühen Abend,müde war,und,nach Hause,wollte,"Sarah beleidigte Klaus, weil sie am frühen Abend müde war und nach Hause wollte.",ok_prefix_keep_particle_or_punctuation,Uwe,Sarah,Klaus,Nicole,neutral,,,affronted,StimExp,9,30,-1,12,neutral,beleidigte,beleidigte,0.73,10,,"Der Verkäufer beleidigte die Kundin, weil er am frühen Abend müde war und nach Hause wollte.",empört,5.68,6,75,75,optimal,nonamb
137,original,5,11,beleidigte,NP2-Causality,Uwe,beleidigte,"Nicole,",weil,sie,am frühen Abend,penetrant war,und,Unhöflichkeit,zeigte,"Uwe beleidigte Nicole, weil sie am frühen Abend penetrant war und Unhöflichkeit zeigte.",ok_prefix_keep_particle_or_punctuation,Uwe,Sarah,Klaus,Nicole,neutral,,,affronted,StimExp,9,30,-1,12,neutral,beleidigte,beleidigte,0.73,10,,"Der Verkäufer beleidigte die Kundin, weil sie am frühen Abend penetrant war und Unhöflichkeit zeigte.",penetrant,1.56,9,75,75,optimal,nonamb
137,both_male,6,11,beleidigte,NP2-Causality,Uwe,beleidigte,"Klaus,",weil,er,am frühen Abend,penetrant war,und,Unhöflichkeit,zeigte,"Uwe beleidigte Klaus, weil er am frühen Abend penetrant war und Unhöflichkeit zeigte.",ok_prefix_keep_particle_or_punctuation,Uwe,Sarah,Klaus,Nicole,neutral,,,affronted,StimExp,9,30,-1,12,neutral,beleidigte,beleidigte,0.73,10,,"Der Verkäufer beleidigte die Kundin, weil sie am frühen Abend penetrant war und Unhöflichkeit zeigte.",penetrant,1.56,9,75,75,optimal,nonamb
